Txhash,Blockno,UnixTimestamp,DateTime,From,To,Quantity,Method
0x3b23ff9f958e30d00d726c1cc9016034f9977a9311cc666223dec5e28d432e3b,16106894,1670101991,2022-12-03 21:13:11,0xfa6744dd9f312c36b95ec1937f429f9ff0a05a06,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,12,352.59421349,Multicall
0x925e8c354614efe78cc22258c507b0fbf9f0312e444eda9af5bc28d8e6128189,16106896,1670102015,2022-12-03 21:13:35,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x7aa335c68213441f5fa35b51f792fe964528b634,11,669.70159811,Multicall
0x0a669c81598f37ac0ee1822fd85c731acddc07b300bfab8478086c07681f63d8,16106915,1670102243,2022-12-03 21:17:23,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0xf449a977c2e07e6564c4bd62e80183032425e8c5,36,930.924309819,Multicall
0xf2c797525cd96e443271500c6268e8304fa7b6cbdeece074636a8fa439a4dc27,16106919,1670102291,2022-12-03 21:18:11,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x9b873b45b23965cc69b81b5596e4bf4dfe31b6ba,29,468.057831873,-
0x1a7f4d86137de2bf3ec68ad381614bd7d8887f2a174b8e057b44cee7d6df3f47,16106919,1670102291,2022-12-03 21:18:11,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0xf449a977c2e07e6564c4bd62e80183032425e8c5,51,390.214806023,Multicall
0x974f1db5613936d15f73346150b35f18cfaa6f149603169e5b9528a2c0af63b1,16106919,1670102291,2022-12-03 21:18:11,0x9b873b45b23965cc69b81b5596e4bf4dfe31b6ba,0x67cea36eeb36ace126a3ca6e21405258130cf33c,29,468.057831872,-
0x825923c69d20663a1a87000d3f3dbcff33c4a896ef4c9a5b6f8e0e2ee500600f,16106924,1670102351,2022-12-03 21:19:11,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xdb07e6c9f827b2e5488415ffb808862ba53b1d59,2,836,Transfer
0xf16fef357aecb9908a542a1435066c0685e4635040988296d991350609eea427,16106927,1670102387,2022-12-03 21:19:47,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,10,156.269961872,Swap
0xf16fef357aecb9908a542a1435066c0685e4635040988296d991350609eea427,16106927,1670102387,2022-12-03 21:19:47,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,28,968.712175999,Swap
0xf16fef357aecb9908a542a1435066c0685e4635040988296d991350609eea427,16106927,1670102387,2022-12-03 21:19:47,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,61,472.59410681,Swap
0xf16fef357aecb9908a542a1435066c0685e4635040988296d991350609eea427,16106927,1670102387,2022-12-03 21:19:47,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0xdd9f24efc84d93deef3c8745c837ab63e80abd27,0.000012789,Swap
0xf16fef357aecb9908a542a1435066c0685e4635040988296d991350609eea427,16106927,1670102387,2022-12-03 21:19:47,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x1111111254eeb25477b68fb85ed929f73a960582,100,597.576231892,Swap
0xf16fef357aecb9908a542a1435066c0685e4635040988296d991350609eea427,16106927,1670102387,2022-12-03 21:19:47,0x1111111254eeb25477b68fb85ed929f73a960582,0x21d9928b631cbd395ae9d112dec343c3487ba034,100,597.576231892,Swap
0xfe6bc61d3010f6288651d05df9f0f14af78bea491d5ca3ccaa22c8d0073e66a5,16106933,1670102459,2022-12-03 21:20:59,0xd0be1fded5d964619b92b3672c08c43305529be0,0x0d0707963952f2fba59dd06f2b425ace40b492fe,30,257.066127686,Transfer
0xdd37d425d59acdee56b9a672945fef6821870bf121cdac8ba6f2b52b396ea6fc,16106933,1670102459,2022-12-03 21:20:59,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0xf449a977c2e07e6564c4bd62e80183032425e8c5,5,800,Multicall
0xdd37d425d59acdee56b9a672945fef6821870bf121cdac8ba6f2b52b396ea6fc,16106933,1670102459,2022-12-03 21:20:59,0x62979dff3b5eb032ecba1a5934d1fd4367bb695c,0xf449a977c2e07e6564c4bd62e80183032425e8c5,8,700,Multicall
0xf396ec91ace50d8e3cf72aebd46cd21feec7a6f2ade5bdb665a6050f98f0b926,16106934,1670102471,2022-12-03 21:21:11,0xdb07e6c9f827b2e5488415ffb808862ba53b1d59,0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,2,836,Transfer
0xbd63cc53652d9984053aacb5681783d621115b2ebd765f87477fb72fc31cbcf2,16106938,1670102519,2022-12-03 21:21:59,0x279fbe93196ecad9d24d62077428aced0d926c2d,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,1,680.397399198,Multicall
0xd2c0fb5882524530995126a58a3ed0cf82ee075976183520c27b174c613a04ef,16106944,1670102591,2022-12-03 21:23:11,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x1d85cfa3e3d07ecca4c4fe7d394337095d6c7832,7,072.09,Transfer
0x789692b7ebfa461cee27db74ee302cbd5484748def0677c8e3bb7471745788ca,16106960,1670102783,2022-12-03 21:26:23,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0xe9f13208653f703d904189240bc5d0339ab6ac68,11,492.692565734,Multicall
0xc344af3b853ccdd39c5cd3c0a4b7d195348d2c5a7be9ba36482d00d9c0b1728d,16106964,1670102831,2022-12-03 21:27:11,0xe9f13208653f703d904189240bc5d0339ab6ac68,0xebd47aaebdeebe67dfb2092db728e86cc62ffac6,11,492.692565734,Transfer
0x9bd801a10e9e326a7b53d7472fc704e214480d2fdb9a1fa0ca4d041ef90211ea,16106967,1670102867,2022-12-03 21:27:47,0x89ba50eca3b8e16b667b0c804ba9d0aeed44caa0,0xc924d8066a3418c833e8e201fb1dc2e6f8686aa5,16,798.74,Transfer
0x55248f3cbc61c732dc322bf6edf203f713d8a794ce8f411a12d74795ff415e42,16106977,1670102987,2022-12-03 21:29:47,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,0xa3f2aa1476790deeb07b7ebd1a9b65ab7ba5e2ba,17,435.90423988,Multicall
0xfe9ca01112dd5ab9d716fc29d006e209eae83736f0cb1a9c823a1a76ba724ec5,16106983,1670103059,2022-12-03 21:30:59,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0xb1df5eda984ad80a27a9c34f0237c4c6325548f8,15,092.970362088,Multicall
0x2007b5a6bb3802da00a77e717b91d5f7c3a189a5c21bccb998aefff11d8af461,16106983,1670103059,2022-12-03 21:30:59,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0xebd47aaebdeebe67dfb2092db728e86cc62ffac6,2,690.874129685,Multicall
0xa3c06c18442ed55f2a07279c799d9a70019ab271bec8ea8839e2fb7235a0ec21,16106984,1670103071,2022-12-03 21:31:11,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,0x01727201e1d7a200c14b64774601fa035e541637,122,928.600822832,Multicall
0xb36b195de6255f30fb1e752b51b0be206810c89ba67973dfc2231d0c1d192068,16106984,1670103071,2022-12-03 21:31:11,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,59,609.668062017,-
0x783fa9c5006fa2d812b2b463d3a1a7418af6778a4743118b05a6f5c351743899,16106985,1670103083,2022-12-03 21:31:23,0xb60e1bcd4759ca910179b2bc26a4f15989d15c4a,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,5,840.5814272,-
0x171864e29173a1fb38eec06a3ce67d6363e3a025459e445b94a706bd133255da,16106991,1670103155,2022-12-03 21:32:35,0x62979dff3b5eb032ecba1a5934d1fd4367bb695c,0x74de5d4fcbf63e00296fd95d33236b9794016631,3,745.09795368,Swap
0x171864e29173a1fb38eec06a3ce67d6363e3a025459e445b94a706bd133255da,16106991,1670103155,2022-12-03 21:32:35,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xaf2cd4145348f94bc3b61036294441c240532c8a,3,745.09795368,Swap
0x3900405944579c65c9faef9120285b85af21d010b60dd8c614be752161c06220,16106998,1670103239,2022-12-03 21:33:59,0x62979dff3b5eb032ecba1a5934d1fd4367bb695c,0x0bb64c2b609495070622c822f50a41cb3f62d2f0,50.970409348,Multicall
0xfeab08a45c01cfbc435efc0127f9ef609f549856d3e0be68676d52410cb3ffea,16107001,1670103275,2022-12-03 21:34:35,0x9632ceef486ffa5e851fb5b9b87f1ced99add663,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,3,898.306622067,-
0xa4e8546b4434cf34e938591a9ddd78ae98866a2a1c154aa82fef173692e07308,16107004,1670103311,2022-12-03 21:35:11,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0xe113632cd4bcfbda9796f2465df598351ddecd60,8,723.395811886,Multicall
0x27ee7b344cc2ba0e324310ba324facc82209b469cc06f76cfcbe78c9cb701599,16107007,1670103347,2022-12-03 21:35:47,0x62979dff3b5eb032ecba1a5934d1fd4367bb695c,0xdf176ab7aa651b1b763beea8051884f0310d24a8,3,587.190809421,Multicall
0xeb22e3a688a3aac19b23b80616d0ad571fc1309fafe41a06a9cdbdbe44e5de7e,16107036,1670103695,2022-12-03 21:41:35,0x1d85cfa3e3d07ecca4c4fe7d394337095d6c7832,0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,7,072.09,Transfer
0xba38d1bafb68112e03ac317f3ce00d677edcf6923c6015c98dc414fb48209a6c,16107036,1670103695,2022-12-03 21:41:35,0xc924d8066a3418c833e8e201fb1dc2e6f8686aa5,0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,16,798.74,Transfer
0x5a167b7d25e05661846a5df7332879131e17c9f04c6fba0f7f3f257a31ae9fc0,16107084,1670104271,2022-12-03 21:51:11,0xfffb454f4affaab597bea56edec6ccf8aefda9ae,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,1,000,Multicall
0x9a70bf062529fe6f76201119b470b52c32dddfb401c75600ff4a5ba88990a8fc,16107100,1670104463,2022-12-03 21:54:23,0xc872d091fb0e314a88aa014479f22ac2045faa7d,0xb0f72521d24ff2142c0a5e181499493962d2bb9f,425.245823467,Multicall
0xd48a9bb8ef46a88e5f7be78d7afaaf5cb810bcf8e26f4bd78d0770c517969d4d,16107114,1670104631,2022-12-03 21:57:11,0xe113632cd4bcfbda9796f2465df598351ddecd60,0x26093604f7689dc9d324e67a5686ba27ee256c5a,11,836.407617234,Transfer
0x0782cdbc9a489daddc6e3050668871467dcaf53c3863a0b948192f2da9be5d1a,16107131,1670104835,2022-12-03 22:00:35,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,0x4a91f8667b9ef6b1724fcc943cefaaa46f32e835,880.013365129,Uniswap V3Swap
0x88b3638bc79c2995bf571b84d293c627c8feba8950f5ba27b9694faf029565ac,16107149,1670105051,2022-12-03 22:04:11,0x62979dff3b5eb032ecba1a5934d1fd4367bb695c,0x74de5d4fcbf63e00296fd95d33236b9794016631,5,925.733247231,Swap
0x88b3638bc79c2995bf571b84d293c627c8feba8950f5ba27b9694faf029565ac,16107149,1670105051,2022-12-03 22:04:11,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xb1df5eda984ad80a27a9c34f0237c4c6325548f8,5,925.733247231,Swap
0x231a620a82b9a00127fdad12eed144bbb3a2544d95447dc88300ca1c458ec21a,16107159,1670105171,2022-12-03 22:06:11,0xb3c18994f975c26f4fec2a407b17ee15671e408a,0x67cea36eeb36ace126a3ca6e21405258130cf33c,79,000.95515,Multicall
0x231a620a82b9a00127fdad12eed144bbb3a2544d95447dc88300ca1c458ec21a,16107159,1670105171,2022-12-03 22:06:11,0xb3c18994f975c26f4fec2a407b17ee15671e408a,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,36,461.9793,Multicall
0x231a620a82b9a00127fdad12eed144bbb3a2544d95447dc88300ca1c458ec21a,16107159,1670105171,2022-12-03 22:06:11,0xb3c18994f975c26f4fec2a407b17ee15671e408a,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,6,076.99655,Multicall
0xe33b8df3e30efba71871fb6f9c540184aee39b759a5bcb645057d79fcb8c37ce,16107165,1670105243,2022-12-03 22:07:23,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0xbe16b45add840b95e091b645ea925b9daded902e,599.248589322,Multicall
0xe1b599f6808ba0d7b33069e93a6a64ff87be853a64ac218fe0460f89a314c28f,16107194,1670105591,2022-12-03 22:13:11,0xb81abdcbba5be72436555a0df0a698a07f0b2dec,0x7a9416ab28faba860d35299a22e901d94c7b2449,12,000,Transfer
0x0c385beed792e221f8c260895581b7ef00f0d4468cf5ce5461d5a57ae4af9de9,16107198,1670105639,2022-12-03 22:13:59,0x7a9416ab28faba860d35299a22e901d94c7b2449,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,5,400,Multicall
0x0c385beed792e221f8c260895581b7ef00f0d4468cf5ce5461d5a57ae4af9de9,16107198,1670105639,2022-12-03 22:13:59,0x7a9416ab28faba860d35299a22e901d94c7b2449,0x62979dff3b5eb032ecba1a5934d1fd4367bb695c,6,600,Multicall
0x260a553514b0b24b577f90c2365a9342d5ca032a144830f1a8b217debed16e87,16107202,1670105687,2022-12-03 22:14:47,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0xb1df5eda984ad80a27a9c34f0237c4c6325548f8,6,004.165585628,Multicall
0x45a7f0a67519eb3eaf6859ca0db18589d134dbd3f91cddaa5e64a099b707cccd,16107219,1670105891,2022-12-03 22:18:11,0x62979dff3b5eb032ecba1a5934d1fd4367bb695c,0x22d9460454e54988c5756e3eea084e9625547007,114.752064873,Multicall
0xceb6eb63dd4ff5e66c67de4361cdfd1086fca610c236e02c205d9203ce9aef42,16107222,1670105927,2022-12-03 22:18:47,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0xc67a6113c387bb301db5cd2a0120b17b53a158ab,17,950,Swap Tokens For Exact Tokens
0xcd24c5b2eea681a38fe210e9a66f611d6c1e9989baa9cf22ef85bb96122891b3,16107223,1670105939,2022-12-03 22:18:59,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0xd00711875c01905de8d891b1f197e0608cd85cfd,15,000,Swap Tokens For Exact Tokens
0x01f2765e23e2b212990f3081c648a46563cce97012f022a80a6778a1e08bd193,16107231,1670106035,2022-12-03 22:20:35,0xc67a6113c387bb301db5cd2a0120b17b53a158ab,0x0d0707963952f2fba59dd06f2b425ace40b492fe,17,950,Transfer
0x6f2c098241e78efdaadf53e1a6c4f0db31100e53a9f5a44d6d76ec1ffd71bf35,16107267,1670106479,2022-12-03 22:27:59,0x04f8501a55bd035098fe27344e1d51632a423692,0x67cea36eeb36ace126a3ca6e21405258130cf33c,3,000,Multicall
0x9547c058ff0f5fd6da7a862305673f5ecd06c711f1a9259e3f0e9408a77d717a,16107279,1670106623,2022-12-03 22:30:23,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0xf959ff8366171a9e19d142340896cd94e1aa87ea,688,Multicall
0x0cabf001f24765e10520ba2df057cfadcf2323b33222a28e78c0447d1e3c7357,16107285,1670106695,2022-12-03 22:31:35,0xb81abdcbba5be72436555a0df0a698a07f0b2dec,0x7a9416ab28faba860d35299a22e901d94c7b2449,17,970.055972958,Transfer
0x0d72c0426f8542cc6359c1cbbca60e52ade74fac8a86096dcb763d6a62cd8181,16107289,1670106743,2022-12-03 22:32:23,0x7a9416ab28faba860d35299a22e901d94c7b2449,0x67cea36eeb36ace126a3ca6e21405258130cf33c,17,970.055972959,Multicall
0xb440d9588bf82a8bbf3d1a1a3fd508614ec704dd443933661741af803a9663ec,16107305,1670106935,2022-12-03 22:35:35,0xad0af4dd806e927c07accfc662eadccf99f44447,0xf02f1e4f53477dcc83ca7a945d683855139a498d,60,000,Transfer
0xa041069517cd8a66413af954f8392cb1865fb92272d06208d0da18d3fc53b3c8,16107308,1670106971,2022-12-03 22:36:11,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0x67cea36eeb36ace126a3ca6e21405258130cf33c,6,973.467792474,-
0xa930694301a4cdcd762db35fa5bc28d7e875ea4eef4d670f70f439c04da9fb52,16107324,1670107163,2022-12-03 22:39:23,0xf02f1e4f53477dcc83ca7a945d683855139a498d,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,60,000,Transfer
0xab4188bd8247fb41b14d5d6ca3fbfadff2e44c9c9505dc7055ea24d8544202f7,16107328,1670107211,2022-12-03 22:40:11,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x0000000048429ba5463a4a9aa866460087dcebd0,11,050.2,Transfer
0x862aa97582a5f80030ef61267a50ae72520f86c7304c808422439ead28a37942,16107328,1670107211,2022-12-03 22:40:11,0x0000000048429ba5463a4a9aa866460087dcebd0,0x67cea36eeb36ace126a3ca6e21405258130cf33c,11,050.1889498,Unoswap To
0x7e2ca6befeed561f223766c16cc1d0a355608f0c81e70fbf7e21703ab77aaf24,16107330,1670107235,2022-12-03 22:40:35,0xad0af4dd806e927c07accfc662eadccf99f44447,0xf02f1e4f53477dcc83ca7a945d683855139a498d,50,000,Transfer
0x46dbc082d258adfaba4580fdfebd714fef2f1adbd2f10b84cb6d09c0722195d3,16107339,1670107343,2022-12-03 22:42:23,0xf02f1e4f53477dcc83ca7a945d683855139a498d,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,50,000,Transfer
0x8f55f1727bf78d78413240a21933612e40f0dab36dbf81fa1d25d41f31fce259,16107341,1670107367,2022-12-03 22:42:47,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x93d7c5caa8bf9202dae5446557fc08cf841b2ed8,7,142.451557301,Multicall
0x7a860d6d1f2a154dcf059e9e49efa293684e7bc5eb0668f35a8ee9b4a771bdc5,16107344,1670107403,2022-12-03 22:43:23,0x62979dff3b5eb032ecba1a5934d1fd4367bb695c,0x93d7c5caa8bf9202dae5446557fc08cf841b2ed8,1,076.360117139,Multicall
0x62654e1b6e69496b5b8c6d157ef3efc08f2d9193d076ffbe0236f29fd0c4d6ea,16107346,1670107427,2022-12-03 22:43:47,0x3b7205e05d015d06323b432e9813bcb3fe86adf7,0x74de5d4fcbf63e00296fd95d33236b9794016631,30,560,Swap
0x62654e1b6e69496b5b8c6d157ef3efc08f2d9193d076ffbe0236f29fd0c4d6ea,16107346,1670107427,2022-12-03 22:43:47,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x67cea36eeb36ace126a3ca6e21405258130cf33c,30,560,Swap
0xf44cdf99dce618666ec4e76f20ba145eae5b53d075c09b4772e72b9b60cd69ac,16107354,1670107523,2022-12-03 22:45:23,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x55aeb56136091e9dce99c91f4e2592fdb7c07ef2,17,002.04,Transfer
0xa052d368481e7bad48335bcd5ce6e27151cc0b30f34221b999e206e8c8fbe645,16107354,1670107523,2022-12-03 22:45:23,0x55aeb56136091e9dce99c91f4e2592fdb7c07ef2,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,17,002.04,Swap
0xa052d368481e7bad48335bcd5ce6e27151cc0b30f34221b999e206e8c8fbe645,16107354,1670107523,2022-12-03 22:45:23,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,17,002.04,Swap
0xc6dd57868084c619e73b79619d963fdf00c033928b4c45344d08f738c8ab6b55,16107358,1670107571,2022-12-03 22:46:11,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x0000000048429ba5463a4a9aa866460087dcebd0,13,011.99,Transfer
0x4ebb7df081fbd89938f3cf72c809abfaeb2eda3141fbd0c913aa57fed7839a50,16107358,1670107571,2022-12-03 22:46:11,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x3a87cce27a0dc2bc5246863f476d9f9cc6d15c78,3,230.76,Transfer
0x262b2aa1a050879c962aeda8d247e415984a794881a629ddf3371e34ff6ed5eb,16107359,1670107583,2022-12-03 22:46:23,0x0000000048429ba5463a4a9aa866460087dcebd0,0x67cea36eeb36ace126a3ca6e21405258130cf33c,13,011.97698801,Unoswap To
0x24244b2e9f51dfa1cc55b8b12bba3fdade8791287d885bd66e38f36a5fab8317,16107363,1670107631,2022-12-03 22:47:11,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xb27597a844f561ae7f7a6cb5f877c1e3eeae5ecf,1,837,Transfer
0xee2b37827952ab831b2a16d9b73d97c6331398e0d4fed27c0f46841a47f400f5,16107363,1670107631,2022-12-03 22:47:11,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x0000000048429ba5463a4a9aa866460087dcebd0,11,152.43,Transfer
0xa9ff61a18b38b4f90a6932c80e20c467813f3ad8a153523213102a3b8645d242,16107364,1670107643,2022-12-03 22:47:23,0x0000000048429ba5463a4a9aa866460087dcebd0,0x67cea36eeb36ace126a3ca6e21405258130cf33c,11,152.41884757,Unoswap To
0x3364f9b049864c540ee981c0a39602e802cf0c7efcb15165794cc1d7bd0094b4,16107373,1670107751,2022-12-03 22:49:11,0xd8f515dad06a9f5b2cc761e5a108aa3eeb70c2b9,0x67cea36eeb36ace126a3ca6e21405258130cf33c,5,000,Multicall
0x9f1c4e26052b9adcde3be2d7bff41505c42a91f8008d4e6e68e53dc0a8b6ddbd,16107375,1670107775,2022-12-03 22:49:35,0xad0af4dd806e927c07accfc662eadccf99f44447,0xf02f1e4f53477dcc83ca7a945d683855139a498d,65,000,Transfer
0x1787808aa8ac2f3efc1d65f9a48166276c047b0bd21be5d97d74945475e49402,16107376,1670107787,2022-12-03 22:49:47,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x74de5d4fcbf63e00296fd95d33236b9794016631,12,011.403544648,Swap
0x1787808aa8ac2f3efc1d65f9a48166276c047b0bd21be5d97d74945475e49402,16107376,1670107787,2022-12-03 22:49:47,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x58ba728a392c4dc6e63def3a3f7c1e9cfb9af8f3,12,011.403544648,Swap
0x7eda94b976e8260e75864d503207e3f1876660755fd7713f9694bd96afe31764,16107381,1670107847,2022-12-03 22:50:47,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x1a025ad5eeacace9ff3a8d26cf88405dee8350e1,880.507511251,Multicall
0x27071f7e08018b42607ad1d576b187479a749b414e9a8e7fa904005d2e19c923,16107395,1670108015,2022-12-03 22:53:35,0xf02f1e4f53477dcc83ca7a945d683855139a498d,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,65,000,Transfer
0x2d54f0a522cdc5e6e934584e84712013c4d5d0f9db090f296a63ebffa983586e,16107395,1670108015,2022-12-03 22:53:35,0xe1674b3041c4168f68eff97d6e85f643fbfb63e1,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,3,000.97,Multicall
0x4cfffdbe825eb1f894056f29cf8b2a24bcc0099c192cf982c2746b781e3eb108,16107398,1670108051,2022-12-03 22:54:11,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x0000000048429ba5463a4a9aa866460087dcebd0,11,142.79,Transfer
0xdbda8b5678748709f8b0df54bdb26878055bf7a3acd6b2d11401fd90a9631b36,16107398,1670108051,2022-12-03 22:54:11,0x0000000048429ba5463a4a9aa866460087dcebd0,0x67cea36eeb36ace126a3ca6e21405258130cf33c,11,142.77885721,Unoswap To
0x7f64b71dc40e8b84b306dafc123f65c965125647009d8452f15a31713b4ceea4,16107405,1670108135,2022-12-03 22:55:35,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x74de5d4fcbf63e00296fd95d33236b9794016631,12,007.762959088,Swap
0x7f64b71dc40e8b84b306dafc123f65c965125647009d8452f15a31713b4ceea4,16107405,1670108135,2022-12-03 22:55:35,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x58ba728a392c4dc6e63def3a3f7c1e9cfb9af8f3,12,007.762959088,Swap
0xefcc2af6244cf5d784ea9820fac345547e7d27da0c590c3426717b09b41269af,16107405,1670108135,2022-12-03 22:55:35,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0x5eec72c4b357fdeb293441c63ef876c12136d6cd,5,479.812758947,Multicall
0xb69306135937f30581a15c042cdc7eb1e0ba00ae833bd4150cee3a2151d42d3d,16107417,1670108279,2022-12-03 22:57:59,0xb27597a844f561ae7f7a6cb5f877c1e3eeae5ecf,0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,1,837,Transfer
0x173e5d9d0b7bfc3bc15a2df8e90a7c399a53584cd65bcf6aa972c7acc04ed399,16107445,1670108615,2022-12-03 23:03:35,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x5a8116f07937394e6ac2a51995ab6a054c08bf9e,15,000.000004502,Multicall
0x8eabf8ba9038ae7616125b1160cad2f0ed1f9982bd394df9bcda52aabd2f37ec,16107448,1670108651,2022-12-03 23:04:11,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x839d4641f97153b0ff26ab837860c479e2bd0242,12,081.666894543,Transfer
0x8348e19dda37de7b539f26d805ef42c486ef385ed49e383bd9532a6249050f29,16107448,1670108651,2022-12-03 23:04:11,0x839d4641f97153b0ff26ab837860c479e2bd0242,0x67cea36eeb36ace126a3ca6e21405258130cf33c,12,081.666894543,Unoswap
0xfbe0d04867b498cf79b57f099ce981e4f744dc03f204deca6eb78ca8a5de20ce,16107534,1670109695,2022-12-03 23:21:35,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,537.334582329,Multicall
0xfbe0d04867b498cf79b57f099ce981e4f744dc03f204deca6eb78ca8a5de20ce,16107534,1670109695,2022-12-03 23:21:35,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xc872d091fb0e314a88aa014479f22ac2045faa7d,537.334582329,Multicall
0xccc81802fd7eebf76205c3248a3c1d5ed0bd7769ceec9dd5c55beaab0999579b,16107536,1670109719,2022-12-03 23:21:59,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x667c01f2595067384ab1785e30307e7cdc26bc47,13,926.461012375,Multicall
0xa31e417a011bde634f5fbf049a0309df552af3205d9054afc2de3d3d22f7901b,16107547,1670109851,2022-12-03 23:24:11,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x0000000048429ba5463a4a9aa866460087dcebd0,11,094.04,Transfer
0x28d736b949963331609815771ca2028a6ef090f17273bd86834af97b6741d540,16107547,1670109851,2022-12-03 23:24:11,0x0000000048429ba5463a4a9aa866460087dcebd0,0x67cea36eeb36ace126a3ca6e21405258130cf33c,11,094.02890596,Unoswap To
0x579edd26063564d51f2f292b1c7742572ed3d4f293425bf21108592c1e8fe1d0,16107552,1670109911,2022-12-03 23:25:11,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xe5254e61b579d02ec9a573593a9833a238f2a97e,30,649.01,Transfer
0xb8623d2234274e89694fa64bf6310e5bf2eb9232912fcbdf4481c1230c9e73e4,16107555,1670109947,2022-12-03 23:25:47,0xe5254e61b579d02ec9a573593a9833a238f2a97e,0x67cea36eeb36ace126a3ca6e21405258130cf33c,30,649.01,Swap Exact Tokens For Tokens
0x4867a941d9c8a13fbd4bc8e9df7c1882d8292a5a811726b0691f23013e391705,16107597,1670110451,2022-12-03 23:34:11,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xb27597a844f561ae7f7a6cb5f877c1e3eeae5ecf,1,622,Transfer
